
Version;N;BS;T;Exec time;GFlops
inc1_o6_2d;4096;32;56;0.43;321.7017
inc1_o6_2d;4096;32;56;0.42;325.3587
inc1_o6_2d;4096;32;56;0.42;324.4783
inc1_o6_2d;4096;64;56;0.27;511.1233
inc1_o6_2d;4096;64;56;0.27;510.5742
inc1_o6_2d;4096;64;56;0.27;507.8766
inc1_o6_2d;4096;128;56;0.26;537.9992
inc1_o6_2d;4096;128;56;0.25;542.5059
inc1_o6_2d;4096;128;56;0.25;539.4608
inc1_o6_2d;4096;32;112;0.46;299.5767
inc1_o6_2d;4096;32;112;0.49;282.5927
inc1_o6_2d;4096;32;112;0.47;291.9995
inc1_o6_2d;4096;64;112;0.28;488.6751
inc1_o6_2d;4096;64;112;0.28;488.3973
inc1_o6_2d;4096;64;112;0.28;490.0885
inc1_o6_2d;4096;128;112;0.27;516.6586
inc1_o6_2d;4096;128;112;0.25;540.8684
inc1_o6_2d;4096;128;112;0.26;537.8456
inc1_o6_2d;8192;32;56;2.91;377.5878
inc1_o6_2d;8192;32;56;2.92;376.4439
inc1_o6_2d;8192;32;56;2.92;376.4258
inc1_o6_2d;8192;64;56;1.69;649.8746
inc1_o6_2d;8192;64;56;1.69;650.8369
inc1_o6_2d;8192;64;56;1.69;650.8624
inc1_o6_2d;8192;128;56;1.44;763.5233
inc1_o6_2d;8192;128;56;1.44;764.2530
inc1_o6_2d;8192;128;56;1.44;761.1995
inc1_o6_2d;8192;32;112;3.04;361.4211
inc1_o6_2d;8192;32;112;3.03;363.3516
inc1_o6_2d;8192;32;112;3.04;362.0839
inc1_o6_2d;8192;64;112;1.74;630.8638
inc1_o6_2d;8192;64;112;1.75;626.6699
inc1_o6_2d;8192;64;112;1.75;629.9241
inc1_o6_2d;8192;128;112;1.37;801.1504
inc1_o6_2d;8192;128;112;1.37;802.6108
inc1_o6_2d;8192;128;112;1.40;787.5452
inc1_o6_2d;16384;32;56;21.12;416.4478
inc1_o6_2d;16384;32;56;21.03;418.2883
inc1_o6_2d;16384;32;56;21.30;412.9543
inc1_o6_2d;16384;64;56;11.83;743.5778
inc1_o6_2d;16384;64;56;11.80;745.5695
inc1_o6_2d;16384;64;56;12.27;716.5935
inc1_o6_2d;16384;128;56;10.61;829.2487
inc1_o6_2d;16384;128;56;10.60;829.7647
inc1_o6_2d;16384;128;56;10.53;835.6021
inc1_o6_2d;16384;32;112;21.09;417.1712
inc1_o6_2d;16384;32;112;21.10;416.8738
inc1_o6_2d;16384;32;112;21.05;417.8374
inc1_o6_2d;16384;64;112;12.05;729.8995
inc1_o6_2d;16384;64;112;12.04;730.5141
inc1_o6_2d;16384;64;112;12.02;731.8512
inc1_o6_2d;16384;128;112;10.09;871.8887
inc1_o6_2d;16384;128;112;10.09;872.1034
inc1_o6_2d;16384;128;112;10.08;872.3377

