
Version;N;BS;T;Exec time;GFlops
inc_1;4096;32;56;0.53;256.9274
inc_1;4096;32;56;0.53;256.9039
inc_1;4096;32;56;0.53;257.2067
inc_1;4096;64;56;0.44;309.7621
inc_1;4096;64;56;0.44;310.1584
inc_1;4096;64;56;0.44;310.5186
inc_1;4096;128;56;0.42;326.1910
inc_1;4096;128;56;0.42;324.9034
inc_1;4096;128;56;0.42;324.5810
inc_1;4096;32;112;0.59;231.3245
inc_1;4096;32;112;0.59;232.0550
inc_1;4096;32;112;0.60;230.6530
inc_1;4096;64;112;0.46;301.0994
inc_1;4096;64;112;0.45;307.0802
inc_1;4096;64;112;0.45;306.8977
inc_1;4096;128;112;0.45;305.3839
inc_1;4096;128;112;0.45;305.3039
inc_1;4096;128;112;0.45;306.5180
inc_1;8192;32;56;3.75;292.9488
inc_1;8192;32;56;3.76;292.3337
inc_1;8192;32;56;3.76;292.4894
inc_1;8192;64;56;2.98;369.1581
inc_1;8192;64;56;2.98;369.5386
inc_1;8192;64;56;2.98;369.2239
inc_1;8192;128;56;2.77;397.5773
inc_1;8192;128;56;2.76;397.8874
inc_1;8192;128;56;2.76;397.8285
inc_1;8192;32;112;3.74;293.8759
inc_1;8192;32;112;3.75;293.4942
inc_1;8192;32;112;3.75;293.3416
inc_1;8192;64;112;3.02;364.1365
inc_1;8192;64;112;3.02;363.8815
inc_1;8192;64;112;3.02;364.2523
inc_1;8192;128;112;2.73;402.3861
inc_1;8192;128;112;2.73;402.2355
inc_1;8192;128;112;2.73;402.2636

inc_1;16384;64;56;22.55;390.0081
inc_1;16384;64;56;22.54;390.1781
inc_1;16384;64;56;22.53;390.4228
inc_1;16384;128;56;21.19;415.0867
inc_1;16384;128;56;21.20;414.8373
inc_1;16384;128;56;21.23;414.3759

inc_1;16384;64;112;22.74;386.8245
inc_1;16384;64;112;22.49;391.0750
inc_1;16384;64;112;22.62;388.8424
inc_1;16384;128;112;21.03;418.3138
inc_1;16384;128;112;21.04;418.0136
inc_1;16384;128;112;20.97;419.3789

