
Version;N;BS;T;Exec time;GFlops
opt_5;16384;32;56;100.04;87.9287
#
opt_5;16384;64;56;104.34;84.3012
opt_5;16384;64;56;25.83;340.5924
opt_5;16384;64;56;104.16;84.4500
#
opt_5;16384;128;56;98.52;89.2801
opt_5;16384;128;56;105.58;83.3103
opt_5;16384;128;56;87.39;100.6589
#
opt_5;16384;32;112;52.22;168.4590
opt_5;16384;32;112;45.04;195.3148
opt_5;16384;32;112;45.01;195.4094
#
opt_5;16384;64;112;52.38;167.9278
opt_5;16384;64;112;57.58;152.7725
opt_5;16384;64;112;49.51;177.6780
#
opt_5;16384;128;112;52.57;167.3209
opt_5;16384;128;112;53.11;165.6114
opt_5;16384;128;112;51.56;170.5844
#
opt_6;4096;32;56;0.52;263.0658
opt_6;4096;32;56;0.52;264.2731
opt_6;4096;32;56;0.52;263.3001
#
opt_6;4096;64;56;0.44;309.4776
opt_6;4096;64;56;0.45;307.2814
opt_6;4096;64;56;0.45;308.1294
#
opt_6;4096;128;56;0.37;372.7391
opt_6;4096;128;56;0.37;367.9414
opt_6;4096;128;56;0.37;369.0100
#
opt_6;4096;32;112;0.62;222.9013
opt_6;4096;32;112;0.61;227.1275
opt_6;4096;32;112;0.62;222.7745
#
opt_6;4096;64;112;0.47;292.9757
opt_6;4096;64;112;0.47;290.4242
opt_6;4096;64;112;0.47;291.5115
#
opt_6;4096;128;112;0.40;339.7957
opt_6;4096;128;112;0.41;337.6338
opt_6;4096;128;112;0.41;338.0617
#
opt_6;8192;32;56;3.53;311.8775
opt_6;8192;32;56;3.52;312.6623
opt_6;8192;32;56;3.52;312.5732
#
opt_6;8192;64;56;2.99;367.4361
opt_6;8192;64;56;2.99;368.1209
opt_6;8192;64;56;2.99;367.8479
#
opt_6;8192;128;56;2.19;502.8348
opt_6;8192;128;56;2.19;501.9526
opt_6;8192;128;56;2.20;500.6633
#
opt_6;8192;32;112;3.59;306.1741
opt_6;8192;32;112;3.60;305.4181
opt_6;8192;32;112;3.59;306.4472
#
opt_6;8192;64;112;3.00;366.0519
opt_6;8192;64;112;3.00;366.4515
opt_6;8192;64;112;3.00;366.3909
#
opt_6;8192;128;112;2.27;484.9507
opt_6;8192;128;112;2.26;486.4013
opt_6;8192;128;112;2.26;485.5850
#
opt_6;16384;32;56;24.10;365.0406
opt_6;16384;32;56;23.80;369.6614
opt_6;16384;32;56;23.95;367.2415
#
opt_6;16384;64;56;22.39;392.7847
opt_6;16384;64;56;22.39;392.7985
opt_6;16384;64;56;22.41;392.5352
#
opt_6;16384;128;56;16.11;545.8532
opt_6;16384;128;56;16.12;545.6587
opt_6;16384;128;56;16.10;546.3729
#
opt_6;16384;32;112;22.87;384.6625
opt_6;16384;32;112;22.85;384.9822
opt_6;16384;32;112;22.95;383.2625
#
opt_6;16384;64;112;21.79;403.6184
opt_6;16384;64;112;21.79;403.6460
opt_6;16384;64;112;21.79;403.6660
#
opt_6;16384;128;112;16.28;540.2915
opt_6;16384;128;112;16.15;544.7185
opt_6;16384;128;112;16.32;538.9315
#
opt_7_8;4096;32;56;0.53;260.2581
opt_7_8;4096;32;56;0.53;261.3007
