
Version;N;BS;T;Exec time;GFlops
opt_5;16384;32;56;77.94;112.8593
#
opt_5;16384;64;56;29.12;302.0582
opt_5;16384;64;56;13.92;631.8932
opt_5;16384;64;56;102.99;85.4104
#
opt_5;16384;128;56;65.09;135.1455
opt_5;16384;128;56;77.51;113.4833
opt_5;16384;128;56;65.02;135.2799
#
opt_5;16384;32;112;58.57;150.1834
opt_5;16384;32;112;53.06;165.7690
opt_5;16384;32;112;52.02;169.0984
#
opt_5;16384;64;112;44.27;198.7109
opt_5;16384;64;112;21.51;408.8835
opt_5;16384;64;112;42.40;207.4734
#
opt_5;16384;128;112;46.28;190.0753
opt_5;16384;128;112;50.80;173.1568
opt_5;16384;128;112;50.96;172.6200
#
opt_6;4096;32;56;0.35;394.1501
opt_6;4096;32;56;0.35;397.1042
opt_6;4096;32;56;0.35;396.0261
#
opt_6;4096;64;56;0.27;512.0714
opt_6;4096;64;56;0.27;509.6768
opt_6;4096;64;56;0.27;516.3503
#
opt_6;4096;128;56;0.27;513.0558
opt_6;4096;128;56;0.27;513.8039
opt_6;4096;128;56;0.27;515.9252
#
opt_6;4096;32;112;0.40;340.1516
opt_6;4096;32;112;0.39;348.7342
opt_6;4096;32;112;0.40;345.6114
#
opt_6;4096;64;112;0.29;469.0700
opt_6;4096;64;112;0.30;465.2941
opt_6;4096;64;112;0.29;473.7363
#
opt_6;4096;128;112;0.28;499.7146
opt_6;4096;128;112;0.28;498.8169
opt_6;4096;128;112;0.28;495.2561
#
opt_6;8192;32;56;2.41;455.9190
opt_6;8192;32;56;2.42;454.4441
opt_6;8192;32;56;2.42;455.0209
#
opt_6;8192;64;56;1.63;673.6869
opt_6;8192;64;56;1.63;674.2248
opt_6;8192;64;56;1.63;676.3128
#
opt_6;8192;128;56;1.45;758.9303
opt_6;8192;128;56;1.45;757.9300
opt_6;8192;128;56;1.45;758.0230
#
opt_6;8192;32;112;2.50;440.4008
opt_6;8192;32;112;2.48;442.5435
opt_6;8192;32;112;2.48;443.2124
#
opt_6;8192;64;112;1.74;630.5288
opt_6;8192;64;112;1.75;628.5934
opt_6;8192;64;112;1.74;632.2578
#
opt_6;8192;128;112;1.42;775.1468
opt_6;8192;128;112;1.42;774.6017
opt_6;8192;128;112;1.42;774.2942
#
opt_6;16384;32;56;15.74;558.8613
opt_6;16384;32;56;15.72;559.5447
opt_6;16384;32;56;15.69;560.5733
#
opt_6;16384;64;56;11.38;773.2046
opt_6;16384;64;56;11.26;780.9067
opt_6;16384;64;56;10.80;814.8075
#
opt_6;16384;128;56;10.34;850.3375
opt_6;16384;128;56;10.22;860.6788
opt_6;16384;128;56;10.46;840.9789
#
opt_6;16384;32;112;15.42;570.4291
opt_6;16384;32;112;15.42;570.3194
opt_6;16384;32;112;15.41;570.6217
#
opt_6;16384;64;112;11.04;796.5517
opt_6;16384;64;112;11.38;773.1955
opt_6;16384;64;112;10.83;811.9429
#
