
Version;N;BS;T;Exec time;GFlops
opt_5;16384;32;56;94.02;93.5512
#
opt_5;16384;64;56;51.28;171.5246
opt_5;16384;64;56;51.27;171.5629
opt_5;16384;64;56;50.69;173.5300
#
opt_5;16384;128;56;54.82;160.4594
opt_5;16384;128;56;55.30;159.0558
opt_5;16384;128;56;54.83;160.4275
#
opt_5;16384;32;112;23.98;366.7339
opt_5;16384;32;112;23.97;366.8986
opt_5;16384;32;112;23.90;368.1017
#
opt_5;16384;64;112;33.15;265.3796
opt_5;16384;64;112;32.76;268.5122
opt_5;16384;64;112;30.22;291.0785
#
opt_5;16384;128;112;34.44;255.4187
opt_5;16384;128;112;33.70;261.0008
opt_5;16384;128;112;33.98;258.8557
#
opt_6;4096;32;56;0.52;262.7092
opt_6;4096;32;56;0.52;263.8612
opt_6;4096;32;56;0.52;265.5343
#
opt_6;4096;64;56;0.38;362.2754
opt_6;4096;64;56;0.38;363.1158
opt_6;4096;64;56;0.38;363.7202
#
opt_6;4096;128;56;0.40;342.3086
opt_6;4096;128;56;0.40;340.9440
opt_6;4096;128;56;0.40;339.4309
#
opt_6;4096;32;112;0.61;226.9333
opt_6;4096;32;112;0.61;226.7464
opt_6;4096;32;112;0.61;224.7964
#
opt_6;4096;64;112;0.45;307.7754
opt_6;4096;64;112;0.45;305.5475
opt_6;4096;64;112;0.44;309.2804
#
opt_6;4096;128;112;0.43;323.1797
opt_6;4096;128;112;0.42;325.2169
opt_6;4096;128;112;0.43;323.2207
#
opt_6;8192;32;56;6.71;163.7401
opt_6;8192;32;56;6.48;169.5482
opt_6;8192;32;56;6.68;164.6804
#
opt_6;8192;64;56;4.92;223.3128
opt_6;8192;64;56;4.93;222.9364
opt_6;8192;64;56;4.93;223.0453
#
opt_6;8192;128;56;3.91;281.0633
opt_6;8192;128;56;3.69;298.2115
opt_6;8192;128;56;3.76;292.6358
#
opt_6;8192;32;112;3.96;277.8803
opt_6;8192;32;112;3.94;278.9092
opt_6;8192;32;112;3.96;277.9814
#
opt_6;8192;64;112;2.88;381.3178
opt_6;8192;64;112;2.89;380.3321
opt_6;8192;64;112;2.89;380.2598
#
opt_6;8192;128;112;2.70;407.2692
opt_6;8192;128;112;2.70;406.6405
opt_6;8192;128;112;2.70;406.9903
#
opt_6;16384;32;56;91.20;96.4451
opt_6;16384;32;56;93.68;93.8971
opt_6;16384;32;56;93.19;94.3919
#
opt_6;16384;64;56;49.89;176.3258
opt_6;16384;64;56;20.96;419.5918
opt_6;16384;64;56;49.30;178.4360
#
opt_6;16384;128;56;54.34;161.8808
opt_6;16384;128;56;54.89;160.2557
opt_6;16384;128;56;54.35;161.8287
#
opt_6;16384;32;112;23.94;367.4870
opt_6;16384;32;112;23.96;367.1784
opt_6;16384;32;112;23.87;368.5475
#
opt_6;16384;64;112;34.46;255.2712
opt_6;16384;64;112;21.94;400.9827
opt_6;16384;64;112;21.99;399.9148
#
opt_6;16384;128;112;33.57;262.0599
opt_6;16384;128;112;33.94;259.1752
opt_6;16384;128;112;34.56;254.5092
#
opt_7_8;4096;32;56;0.89;155.1902
opt_7_8;4096;32;56;0.89;154.4182
opt_7_8;4096;32;56;0.90;153.1766
#
opt_7_8;4096;64;56;0.84;164.0222
opt_7_8;4096;64;56;0.84;164.0486
opt_7_8;4096;64;56;0.84;163.4302
#
opt_7_8;4096;128;56;0.83;165.3317
opt_7_8;4096;128;56;0.83;165.2314
opt_7_8;4096;128;56;0.83;164.7807
#
opt_7_8;4096;32;112;0.99;138.8341
